Person113;Person224;0;8.684518874971834;50.57930597497183;ANY;301;315;318;321;true;1
Person122;Person227;0;8.68151506608149;50.59463476608149;ANY;302;317;319;321;true;2
Person128;Person230;0;8.672507551495851;50.58594115149584;ANY;303;352;354;359;true;2
Person137;Person87;0;8.690880762836139;50.59767386283614;ANY;304;333;337;341;true;3
Person142;Person95;0;8.66972376389794;50.581443763897944;ANY;305;326;328;330;true;2
Person152;Person169;0;8.67353055827551;50.59210195827551;ANY;306;352;356;357;true;3
Person154;Person226;0;8.676182964119043;50.58731286411904;VEGGIE;307;388;392;393;true;3
Person158;Person28;0;8.678239596150528;50.59166039615053;VEGAN;308;434;435;439;true;3
Person160;Person131;0;8.672565020199283;50.57914452019928;VEGAN;309;432;437;439;true;2
Person163;Person1;0;8.673368271555807;50.5941282715558;VEGGIE;310;362;364;366;true;2
Person165;Person138;0;8.669735587270592;50.584974587270594;VEGAN;311;360;365;367;true;2
Person168;Person214;0;8.676411948295385;50.58098194829539;VEGAN;312;452;455;458;true;1
Person173;Person23;0;8.669084504431382;50.58412450443137;VEGGIE;313;423;427;431;true;3
Person185;Person60;0;8.668144436221954;50.58572953622196;VEGGIE;314;425;426;430;true;3
Person188;Person146;0;8.667820533296938;50.58540563329694;VEGGIE;315;424;428;429;true;3
Person208;Person210;0;8.68155454839554;50.58184724839554;VEGGIE;316;387;392;394;true;2
Person218;Person213;0;8.671049007062663;50.585202807062664;VEGGIE;317;361;363;368;true;2
Person220;Person225;0;8.674644627436523;50.59540462743652;VEGGIE;318;362;363;367;true;3
Person3;Personx1;1;8.681372017093311;50.5820794170933;VEGAN;0;443;444;448;false;3
Person4;Personx2;1;8.683278559866123;50.58156255986612;VEGGIE;1;389;392;395;false;1
Person7;Personx3;1;8.661605134221313;50.57631493422131;VEGGIE;2;433;436;439;false;1
Person11;Personx4;1;8.681190328226592;50.57991322822659;VEGGIE;3;407;410;413;false;1
Person16;Personx5;1;8.683101670107648;50.584839070107655;VEGAN;4;442;446;447;false;3
Person19;Personx6;1;8.677666037868752;50.593429237868754;VEGAN;5;451;455;456;false;3
Person21;Personx7;1;8.685734197139844;50.576635397139846;ANY;6;326;329;332;false;1
Person24;Personx8;1;8.676057363906686;50.586267363906686;MEAT;7;316;320;321;false;3
Person25;Personx9;1;8.67437965355096;50.585509553550956;VEGGIE;8;379;383;384;false;3
Person26;Personx10;1;8.67299054580773;50.576247145807734;VEGGIE;9;425;428;431;false;1
Person32;Personx11;1;8.715372110353728;50.58857771035373;ANY;10;333;336;339;false;1
Person33;Personx12;1;8.668840259833873;50.58220355983387;VEGGIE;11;378;382;386;false;3
Person35;Personx13;1;8.6884154438459;50.5780036438459;MEAT;12;342;345;348;false;1
Person36;Personx14;1;8.66139991973554;50.577341819735544;VEGGIE;13;424;427;430;false;1
Person38;Personx15;1;8.68087643265624;50.579335732656226;VEGAN;14;434;437;440;false;1
Person40;Personx16;1;8.677676558333479;50.589846758333486;VEGGIE;15;389;390;394;false;3
Person41;Personx17;1;8.662779615006515;50.578473215006504;ANY;16;308;311;314;false;1
Person42;Personx18;1;8.698184706391327;50.604206006391344;ANY;17;335;337;339;false;2
Person45;Personx19;1;8.678769443500073;50.57918034350008;VEGAN;18;432;436;440;false;3
Person47;Personx20;1;8.68003563518013;50.59493573518013;ANY;19;317;318;322;false;3
Person48;Personx21;1;8.676833411700072;50.587137211700075;ANY;20;315;319;323;false;3
Person49;Personx22;1;8.678883636644958;50.587188736644954;ANY;21;315;320;322;false;2
Person50;Personx23;1;8.669987238017324;50.585691138017324;ANY;22;351;356;358;false;2
Person51;Personx24;1;8.668340710895189;50.583463310895176;VEGAN;23;360;363;366;false;1
Person52;Personx25;1;8.669987238017324;50.585691138017324;VEGGIE;24;423;426;429;false;1
Person54;Personx26;1;8.673517508857538;50.586979008857526;VEGGIE;25;415;417;422;false;2
Person57;Personx27;1;8.680141420721181;50.59395562072118;VEGAN;26;452;453;457;false;3
Person59;Personx28;1;8.684555849276553;50.58498324927655;ANY;27;342;347;349;false;2
Person64;Personx29;1;8.672532995582184;50.58742299558219;VEGGIE;28;414;418;422;false;3
Person65;Personx30;1;8.678955722179989;50.59059052217999;VEGGIE;29;416;418;420;false;2
Person66;Personx31;1;8.682005004090913;50.58319270409091;VEGGIE;30;398;399;403;false;3
Person68;Personx32;1;8.66915582248653;50.572325822486526;VEGAN;31;450;453;456;false;1
Person69;Personx33;1;8.68259769882404;50.58731039882404;VEGGIE;32;396;400;404;false;3
Person70;Personx34;1;8.682240307254789;50.58401170725479;VEGGIE;33;397;401;402;false;3
Person71;Personx35;1;8.681680738784756;50.58466573878476;VEGGIE;34;406;410;411;false;3
Person74;Personx36;1;8.669987238017324;50.585691138017324;VEGAN;35;450;454;458;false;3
Person77;Personx37;1;8.676578081971023;50.57886008197102;ANY;36;306;310;314;false;3
Person78;Personx38;1;8.666914349610986;50.580148849610985;ANY;37;326;327;331;false;3
Person83;Personx39;1;8.675706226345776;50.59410002634577;ANY;38;353;354;358;false;3
Person84;Personx40;1;8.682341842315855;50.58123324231586;VEGGIE;39;405;409;413;false;3
Person91;Personx42;1;8.674675114778584;50.585729414778584;VEGGIE;41;414;419;421;false;2
Person93;Personx43;1;8.677471387966227;50.57738138796623;ANY;42;343;345;350;false;2
Person94;Personx44;1;8.677334512101142;50.584241512101144;VEGGIE;43;406;408;413;false;2
Person98;Personx45;1;8.674957917295314;50.58590161729532;ANY;44;307;311;312;false;3
Person106;Personx46;1;8.693517538734978;50.587770238734976;VEGGIE;45;370;372;377;false;2
Person107;Personx47;1;8.673384877370186;50.58417547737018;VEGGIE;46;415;418;421;false;1
Person109;Personx48;1;8.707162602581494;50.590692602581505;VEGGIE;47;370;373;376;false;1
Person114;Personx49;1;8.677838956553922;50.59472645655391;VEGGIE;48;416;417;421;false;3
Person116;Personx50;1;8.673298097177828;50.57875489717783;VEGGIE;49;425;427;429;false;2
Person117;Personx51;1;8.663883678905329;50.57841747890533;ANY;50;306;311;313;false;2
Person118;Personx52;1;8.675361827515003;50.576607127515;VEGGIE;51;423;428;430;false;2
Person120;Personx53;1;8.68348361247169;50.584671312471684;VEGGIE;52;398;400;402;false;2
Person121;Personx54;1;8.673342046004947;50.58207134600495;VEGGIE;53;414;417;420;false;1
